"","image_name","ground_truth_mask_name","cell_count","blur_level","stain"
"1435","SIMCEPImages_P05_C18_F48_s18_w1","SIMCEPImages_A05_C18_F1_s18_w1","18","48","1"
"1436","SIMCEPImages_P05_C18_F48_s18_w2","SIMCEPImages_A05_C18_F1_s18_w2","18","48","2"
"1437","SIMCEPImages_P05_C18_F48_s19_w1","SIMCEPImages_A05_C18_F1_s19_w1","18","48","1"
"1438","SIMCEPImages_P05_C18_F48_s19_w2","SIMCEPImages_A05_C18_F1_s19_w2","18","48","2"
"1439","SIMCEPImages_P05_C18_F48_s20_w1","SIMCEPImages_A05_C18_F1_s20_w1","18","48","1"
"1440","SIMCEPImages_P05_C18_F48_s20_w2","SIMCEPImages_A05_C18_F1_s20_w2","18","48","2"
"1441","SIMCEPImages_P05_C18_F48_s21_w1","SIMCEPImages_A05_C18_F1_s21_w1","18","48","1"
"1442","SIMCEPImages_P05_C18_F48_s21_w2","SIMCEPImages_A05_C18_F1_s21_w2","18","48","2"
"1443","SIMCEPImages_P05_C18_F48_s22_w1","SIMCEPImages_A05_C18_F1_s22_w1","18","48","1"
"1444","SIMCEPImages_P05_C18_F48_s22_w2","SIMCEPImages_A05_C18_F1_s22_w2","18","48","2"
"1445","SIMCEPImages_P05_C18_F48_s23_w1","SIMCEPImages_A05_C18_F1_s23_w1","18","48","1"
"1446","SIMCEPImages_P05_C18_F48_s23_w2","SIMCEPImages_A05_C18_F1_s23_w2","18","48","2"
"1447","SIMCEPImages_P05_C18_F48_s24_w1","SIMCEPImages_A05_C18_F1_s24_w1","18","48","1"
"1448","SIMCEPImages_P05_C18_F48_s24_w2","SIMCEPImages_A05_C18_F1_s24_w2","18","48","2"
"1449","SIMCEPImages_P05_C18_F48_s25_w1","SIMCEPImages_A05_C18_F1_s25_w1","18","48","1"
"1450","SIMCEPImages_P05_C18_F48_s25_w2","SIMCEPImages_A05_C18_F1_s25_w2","18","48","2"
"1451","SIMCEPImages_P06_C23_F48_s01_w1","SIMCEPImages_A06_C23_F1_s01_w1","23","48","1"
"1452","SIMCEPImages_P06_C23_F48_s01_w2","SIMCEPImages_A06_C23_F1_s01_w2","23","48","2"
"1453","SIMCEPImages_P06_C23_F48_s02_w1","SIMCEPImages_A06_C23_F1_s02_w1","23","48","1"
"1454","SIMCEPImages_P06_C23_F48_s02_w2","SIMCEPImages_A06_C23_F1_s02_w2","23","48","2"
"1455","SIMCEPImages_P06_C23_F48_s03_w1","SIMCEPImages_A06_C23_F1_s03_w1","23","48","1"
"1456","SIMCEPImages_P06_C23_F48_s03_w2","SIMCEPImages_A06_C23_F1_s03_w2","23","48","2"
"1457","SIMCEPImages_P06_C23_F48_s04_w1","SIMCEPImages_A06_C23_F1_s04_w1","23","48","1"
"1458","SIMCEPImages_P06_C23_F48_s04_w2","SIMCEPImages_A06_C23_F1_s04_w2","23","48","2"
"1459","SIMCEPImages_P06_C23_F48_s05_w1","SIMCEPImages_A06_C23_F1_s05_w1","23","48","1"
"1460","SIMCEPImages_P06_C23_F48_s05_w2","SIMCEPImages_A06_C23_F1_s05_w2","23","48","2"
"1461","SIMCEPImages_P06_C23_F48_s06_w1","SIMCEPImages_A06_C23_F1_s06_w1","23","48","1"
"1462","SIMCEPImages_P06_C23_F48_s06_w2","SIMCEPImages_A06_C23_F1_s06_w2","23","48","2"
"1463","SIMCEPImages_P06_C23_F48_s07_w1","SIMCEPImages_A06_C23_F1_s07_w1","23","48","1"
"1464","SIMCEPImages_P06_C23_F48_s07_w2","SIMCEPImages_A06_C23_F1_s07_w2","23","48","2"
"1465","SIMCEPImages_P06_C23_F48_s08_w1","SIMCEPImages_A06_C23_F1_s08_w1","23","48","1"
"1466","SIMCEPImages_P06_C23_F48_s08_w2","SIMCEPImages_A06_C23_F1_s08_w2","23","48","2"
"1467","SIMCEPImages_P06_C23_F48_s09_w1","SIMCEPImages_A06_C23_F1_s09_w1","23","48","1"
"1468","SIMCEPImages_P06_C23_F48_s09_w2","SIMCEPImages_A06_C23_F1_s09_w2","23","48","2"
"1469","SIMCEPImages_P06_C23_F48_s10_w1","SIMCEPImages_A06_C23_F1_s10_w1","23","48","1"
"1470","SIMCEPImages_P06_C23_F48_s10_w2","SIMCEPImages_A06_C23_F1_s10_w2","23","48","2"
"1471","SIMCEPImages_P06_C23_F48_s11_w1","SIMCEPImages_A06_C23_F1_s11_w1","23","48","1"
"1472","SIMCEPImages_P06_C23_F48_s11_w2","SIMCEPImages_A06_C23_F1_s11_w2","23","48","2"
"1473","SIMCEPImages_P06_C23_F48_s12_w1","SIMCEPImages_A06_C23_F1_s12_w1","23","48","1"
"1474","SIMCEPImages_P06_C23_F48_s12_w2","SIMCEPImages_A06_C23_F1_s12_w2","23","48","2"
"1475","SIMCEPImages_P06_C23_F48_s13_w1","SIMCEPImages_A06_C23_F1_s13_w1","23","48","1"
"1476","SIMCEPImages_P06_C23_F48_s13_w2","SIMCEPImages_A06_C23_F1_s13_w2","23","48","2"
"1477","SIMCEPImages_P06_C23_F48_s14_w1","SIMCEPImages_A06_C23_F1_s14_w1","23","48","1"
"1478","SIMCEPImages_P06_C23_F48_s14_w2","SIMCEPImages_A06_C23_F1_s14_w2","23","48","2"
"1479","SIMCEPImages_P06_C23_F48_s15_w1","SIMCEPImages_A06_C23_F1_s15_w1","23","48","1"
"1480","SIMCEPImages_P06_C23_F48_s15_w2","SIMCEPImages_A06_C23_F1_s15_w2","23","48","2"
"1481","SIMCEPImages_P06_C23_F48_s16_w1","SIMCEPImages_A06_C23_F1_s16_w1","23","48","1"
"1482","SIMCEPImages_P06_C23_F48_s16_w2","SIMCEPImages_A06_C23_F1_s16_w2","23","48","2"
"1483","SIMCEPImages_P06_C23_F48_s17_w1","SIMCEPImages_A06_C23_F1_s17_w1","23","48","1"
"1484","SIMCEPImages_P06_C23_F48_s17_w2","SIMCEPImages_A06_C23_F1_s17_w2","23","48","2"
"1485","SIMCEPImages_P06_C23_F48_s18_w1","SIMCEPImages_A06_C23_F1_s18_w1","23","48","1"
"1486","SIMCEPImages_P06_C23_F48_s18_w2","SIMCEPImages_A06_C23_F1_s18_w2","23","48","2"
"1487","SIMCEPImages_P06_C23_F48_s19_w1","SIMCEPImages_A06_C23_F1_s19_w1","23","48","1"
"1488","SIMCEPImages_P06_C23_F48_s19_w2","SIMCEPImages_A06_C23_F1_s19_w2","23","48","2"
"1489","SIMCEPImages_P06_C23_F48_s20_w1","SIMCEPImages_A06_C23_F1_s20_w1","23","48","1"
"1490","SIMCEPImages_P06_C23_F48_s20_w2","SIMCEPImages_A06_C23_F1_s20_w2","23","48","2"
"1491","SIMCEPImages_P06_C23_F48_s21_w1","SIMCEPImages_A06_C23_F1_s21_w1","23","48","1"
"1492","SIMCEPImages_P06_C23_F48_s21_w2","SIMCEPImages_A06_C23_F1_s21_w2","23","48","2"
"1493","SIMCEPImages_P06_C23_F48_s22_w1","SIMCEPImages_A06_C23_F1_s22_w1","23","48","1"
"1494","SIMCEPImages_P06_C23_F48_s22_w2","SIMCEPImages_A06_C23_F1_s22_w2","23","48","2"
"1495","SIMCEPImages_P06_C23_F48_s23_w1","SIMCEPImages_A06_C23_F1_s23_w1","23","48","1"
"1496","SIMCEPImages_P06_C23_F48_s23_w2","SIMCEPImages_A06_C23_F1_s23_w2","23","48","2"
"1497","SIMCEPImages_P06_C23_F48_s24_w1","SIMCEPImages_A06_C23_F1_s24_w1","23","48","1"
"1498","SIMCEPImages_P06_C23_F48_s24_w2","SIMCEPImages_A06_C23_F1_s24_w2","23","48","2"
"1499","SIMCEPImages_P06_C23_F48_s25_w1","SIMCEPImages_A06_C23_F1_s25_w1","23","48","1"
"1500","SIMCEPImages_P06_C23_F48_s25_w2","SIMCEPImages_A06_C23_F1_s25_w2","23","48","2"
"1501","SIMCEPImages_P07_C27_F48_s01_w1","SIMCEPImages_A07_C27_F1_s01_w1","27","48","1"
"1502","SIMCEPImages_P07_C27_F48_s01_w2","SIMCEPImages_A07_C27_F1_s01_w2","27","48","2"
"1503","SIMCEPImages_P07_C27_F48_s02_w1","SIMCEPImages_A07_C27_F1_s02_w1","27","48","1"
"1504","SIMCEPImages_P07_C27_F48_s02_w2","SIMCEPImages_A07_C27_F1_s02_w2","27","48","2"
"1505","SIMCEPImages_P07_C27_F48_s03_w1","SIMCEPImages_A07_C27_F1_s03_w1","27","48","1"
"1506","SIMCEPImages_P07_C27_F48_s03_w2","SIMCEPImages_A07_C27_F1_s03_w2","27","48","2"
"1507","SIMCEPImages_P07_C27_F48_s04_w1","SIMCEPImages_A07_C27_F1_s04_w1","27","48","1"
"1508","SIMCEPImages_P07_C27_F48_s04_w2","SIMCEPImages_A07_C27_F1_s04_w2","27","48","2"
"1509","SIMCEPImages_P07_C27_F48_s05_w1","SIMCEPImages_A07_C27_F1_s05_w1","27","48","1"
"1510","SIMCEPImages_P07_C27_F48_s05_w2","SIMCEPImages_A07_C27_F1_s05_w2","27","48","2"
"1511","SIMCEPImages_P07_C27_F48_s06_w1","SIMCEPImages_A07_C27_F1_s06_w1","27","48","1"
"1512","SIMCEPImages_P07_C27_F48_s06_w2","SIMCEPImages_A07_C27_F1_s06_w2","27","48","2"
"1513","SIMCEPImages_P07_C27_F48_s07_w1","SIMCEPImages_A07_C27_F1_s07_w1","27","48","1"
"1514","SIMCEPImages_P07_C27_F48_s07_w2","SIMCEPImages_A07_C27_F1_s07_w2","27","48","2"
"1515","SIMCEPImages_P07_C27_F48_s08_w1","SIMCEPImages_A07_C27_F1_s08_w1","27","48","1"
"1516","SIMCEPImages_P07_C27_F48_s08_w2","SIMCEPImages_A07_C27_F1_s08_w2","27","48","2"
"1517","SIMCEPImages_P07_C27_F48_s09_w1","SIMCEPImages_A07_C27_F1_s09_w1","27","48","1"
"1518","SIMCEPImages_P07_C27_F48_s09_w2","SIMCEPImages_A07_C27_F1_s09_w2","27","48","2"
"1519","SIMCEPImages_P07_C27_F48_s10_w1","SIMCEPImages_A07_C27_F1_s10_w1","27","48","1"
"1520","SIMCEPImages_P07_C27_F48_s10_w2","SIMCEPImages_A07_C27_F1_s10_w2","27","48","2"
"1521","SIMCEPImages_P07_C27_F48_s11_w1","SIMCEPImages_A07_C27_F1_s11_w1","27","48","1"
"1522","SIMCEPImages_P07_C27_F48_s11_w2","SIMCEPImages_A07_C27_F1_s11_w2","27","48","2"
"1523","SIMCEPImages_P07_C27_F48_s12_w1","SIMCEPImages_A07_C27_F1_s12_w1","27","48","1"
"1524","SIMCEPImages_P07_C27_F48_s12_w2","SIMCEPImages_A07_C27_F1_s12_w2","27","48","2"
"1525","SIMCEPImages_P07_C27_F48_s13_w1","SIMCEPImages_A07_C27_F1_s13_w1","27","48","1"
"1526","SIMCEPImages_P07_C27_F48_s13_w2","SIMCEPImages_A07_C27_F1_s13_w2","27","48","2"
"1527","SIMCEPImages_P07_C27_F48_s14_w1","SIMCEPImages_A07_C27_F1_s14_w1","27","48","1"
"1528","SIMCEPImages_P07_C27_F48_s14_w2","SIMCEPImages_A07_C27_F1_s14_w2","27","48","2"
"1529","SIMCEPImages_P07_C27_F48_s15_w1","SIMCEPImages_A07_C27_F1_s15_w1","27","48","1"
"1530","SIMCEPImages_P07_C27_F48_s15_w2","SIMCEPImages_A07_C27_F1_s15_w2","27","48","2"
"1531","SIMCEPImages_P07_C27_F48_s16_w1","SIMCEPImages_A07_C27_F1_s16_w1","27","48","1"
"1532","SIMCEPImages_P07_C27_F48_s16_w2","SIMCEPImages_A07_C27_F1_s16_w2","27","48","2"
"1533","SIMCEPImages_P07_C27_F48_s17_w1","SIMCEPImages_A07_C27_F1_s17_w1","27","48","1"
"1534","SIMCEPImages_P07_C27_F48_s17_w2","SIMCEPImages_A07_C27_F1_s17_w2","27","48","2"
"1535","SIMCEPImages_P07_C27_F48_s18_w1","SIMCEPImages_A07_C27_F1_s18_w1","27","48","1"
"1536","SIMCEPImages_P07_C27_F48_s18_w2","SIMCEPImages_A07_C27_F1_s18_w2","27","48","2"
"1537","SIMCEPImages_P07_C27_F48_s19_w1","SIMCEPImages_A07_C27_F1_s19_w1","27","48","1"
"1538","SIMCEPImages_P07_C27_F48_s19_w2","SIMCEPImages_A07_C27_F1_s19_w2","27","48","2"
"1539","SIMCEPImages_P07_C27_F48_s20_w1","SIMCEPImages_A07_C27_F1_s20_w1","27","48","1"
"1540","SIMCEPImages_P07_C27_F48_s20_w2","SIMCEPImages_A07_C27_F1_s20_w2","27","48","2"
"1541","SIMCEPImages_P07_C27_F48_s21_w1","SIMCEPImages_A07_C27_F1_s21_w1","27","48","1"
"1542","SIMCEPImages_P07_C27_F48_s21_w2","SIMCEPImages_A07_C27_F1_s21_w2","27","48","2"
"1543","SIMCEPImages_P07_C27_F48_s22_w1","SIMCEPImages_A07_C27_F1_s22_w1","27","48","1"
"1544","SIMCEPImages_P07_C27_F48_s22_w2","SIMCEPImages_A07_C27_F1_s22_w2","27","48","2"
"1545","SIMCEPImages_P07_C27_F48_s23_w1","SIMCEPImages_A07_C27_F1_s23_w1","27","48","1"
"1546","SIMCEPImages_P07_C27_F48_s23_w2","SIMCEPImages_A07_C27_F1_s23_w2","27","48","2"
"1547","SIMCEPImages_P07_C27_F48_s24_w1","SIMCEPImages_A07_C27_F1_s24_w1","27","48","1"
"1548","SIMCEPImages_P07_C27_F48_s24_w2","SIMCEPImages_A07_C27_F1_s24_w2","27","48","2"
"1549","SIMCEPImages_P07_C27_F48_s25_w1","SIMCEPImages_A07_C27_F1_s25_w1","27","48","1"
"1550","SIMCEPImages_P07_C27_F48_s25_w2","SIMCEPImages_A07_C27_F1_s25_w2","27","48","2"
"1551","SIMCEPImages_P08_C31_F48_s01_w1","SIMCEPImages_A08_C31_F1_s01_w1","31","48","1"
"1552","SIMCEPImages_P08_C31_F48_s01_w2","SIMCEPImages_A08_C31_F1_s01_w2","31","48","2"
"1553","SIMCEPImages_P08_C31_F48_s02_w1","SIMCEPImages_A08_C31_F1_s02_w1","31","48","1"
"1554","SIMCEPImages_P08_C31_F48_s02_w2","SIMCEPImages_A08_C31_F1_s02_w2","31","48","2"
"1555","SIMCEPImages_P08_C31_F48_s03_w1","SIMCEPImages_A08_C31_F1_s03_w1","31","48","1"
"1556","SIMCEPImages_P08_C31_F48_s03_w2","SIMCEPImages_A08_C31_F1_s03_w2","31","48","2"
"1557","SIMCEPImages_P08_C31_F48_s04_w1","SIMCEPImages_A08_C31_F1_s04_w1","31","48","1"
"1558","SIMCEPImages_P08_C31_F48_s04_w2","SIMCEPImages_A08_C31_F1_s04_w2","31","48","2"
"1559","SIMCEPImages_P08_C31_F48_s05_w1","SIMCEPImages_A08_C31_F1_s05_w1","31","48","1"
"1560","SIMCEPImages_P08_C31_F48_s05_w2","SIMCEPImages_A08_C31_F1_s05_w2","31","48","2"
"1561","SIMCEPImages_P08_C31_F48_s06_w1","SIMCEPImages_A08_C31_F1_s06_w1","31","48","1"
"1562","SIMCEPImages_P08_C31_F48_s06_w2","SIMCEPImages_A08_C31_F1_s06_w2","31","48","2"
"1563","SIMCEPImages_P08_C31_F48_s07_w1","SIMCEPImages_A08_C31_F1_s07_w1","31","48","1"
"1564","SIMCEPImages_P08_C31_F48_s07_w2","SIMCEPImages_A08_C31_F1_s07_w2","31","48","2"
"1565","SIMCEPImages_P08_C31_F48_s08_w1","SIMCEPImages_A08_C31_F1_s08_w1","31","48","1"
"1566","SIMCEPImages_P08_C31_F48_s08_w2","SIMCEPImages_A08_C31_F1_s08_w2","31","48","2"
"1567","SIMCEPImages_P08_C31_F48_s09_w1","SIMCEPImages_A08_C31_F1_s09_w1","31","48","1"
"1568","SIMCEPImages_P08_C31_F48_s09_w2","SIMCEPImages_A08_C31_F1_s09_w2","31","48","2"
"1569","SIMCEPImages_P08_C31_F48_s10_w1","SIMCEPImages_A08_C31_F1_s10_w1","31","48","1"
"1570","SIMCEPImages_P08_C31_F48_s10_w2","SIMCEPImages_A08_C31_F1_s10_w2","31","48","2"
"1571","SIMCEPImages_P08_C31_F48_s11_w1","SIMCEPImages_A08_C31_F1_s11_w1","31","48","1"
"1572","SIMCEPImages_P08_C31_F48_s11_w2","SIMCEPImages_A08_C31_F1_s11_w2","31","48","2"
"1573","SIMCEPImages_P08_C31_F48_s12_w1","SIMCEPImages_A08_C31_F1_s12_w1","31","48","1"
"1574","SIMCEPImages_P08_C31_F48_s12_w2","SIMCEPImages_A08_C31_F1_s12_w2","31","48","2"
"1575","SIMCEPImages_P08_C31_F48_s13_w1","SIMCEPImages_A08_C31_F1_s13_w1","31","48","1"
"1576","SIMCEPImages_P08_C31_F48_s13_w2","SIMCEPImages_A08_C31_F1_s13_w2","31","48","2"
"1577","SIMCEPImages_P08_C31_F48_s14_w1","SIMCEPImages_A08_C31_F1_s14_w1","31","48","1"
"1578","SIMCEPImages_P08_C31_F48_s14_w2","SIMCEPImages_A08_C31_F1_s14_w2","31","48","2"
"1579","SIMCEPImages_P08_C31_F48_s15_w1","SIMCEPImages_A08_C31_F1_s15_w1","31","48","1"
"1580","SIMCEPImages_P08_C31_F48_s15_w2","SIMCEPImages_A08_C31_F1_s15_w2","31","48","2"
"1581","SIMCEPImages_P08_C31_F48_s16_w1","SIMCEPImages_A08_C31_F1_s16_w1","31","48","1"
"1582","SIMCEPImages_P08_C31_F48_s16_w2","SIMCEPImages_A08_C31_F1_s16_w2","31","48","2"
"1583","SIMCEPImages_P08_C31_F48_s17_w1","SIMCEPImages_A08_C31_F1_s17_w1","31","48","1"
"1584","SIMCEPImages_P08_C31_F48_s17_w2","SIMCEPImages_A08_C31_F1_s17_w2","31","48","2"
"1585","SIMCEPImages_P08_C31_F48_s18_w1","SIMCEPImages_A08_C31_F1_s18_w1","31","48","1"
"1586","SIMCEPImages_P08_C31_F48_s18_w2","SIMCEPImages_A08_C31_F1_s18_w2","31","48","2"
"1587","SIMCEPImages_P08_C31_F48_s19_w1","SIMCEPImages_A08_C31_F1_s19_w1","31","48","1"
"1588","SIMCEPImages_P08_C31_F48_s19_w2","SIMCEPImages_A08_C31_F1_s19_w2","31","48","2"
"1589","SIMCEPImages_P08_C31_F48_s20_w1","SIMCEPImages_A08_C31_F1_s20_w1","31","48","1"
"1590","SIMCEPImages_P08_C31_F48_s20_w2","SIMCEPImages_A08_C31_F1_s20_w2","31","48","2"
"1591","SIMCEPImages_P08_C31_F48_s21_w1","SIMCEPImages_A08_C31_F1_s21_w1","31","48","1"
"1592","SIMCEPImages_P08_C31_F48_s21_w2","SIMCEPImages_A08_C31_F1_s21_w2","31","48","2"
"1593","SIMCEPImages_P08_C31_F48_s22_w1","SIMCEPImages_A08_C31_F1_s22_w1","31","48","1"
"1594","SIMCEPImages_P08_C31_F48_s22_w2","SIMCEPImages_A08_C31_F1_s22_w2","31","48","2"
"1595","SIMCEPImages_P08_C31_F48_s23_w1","SIMCEPImages_A08_C31_F1_s23_w1","31","48","1"
"1596","SIMCEPImages_P08_C31_F48_s23_w2","SIMCEPImages_A08_C31_F1_s23_w2","31","48","2"
"1597","SIMCEPImages_P08_C31_F48_s24_w1","SIMCEPImages_A08_C31_F1_s24_w1","31","48","1"
"1598","SIMCEPImages_P08_C31_F48_s24_w2","SIMCEPImages_A08_C31_F1_s24_w2","31","48","2"
"1599","SIMCEPImages_P08_C31_F48_s25_w1","SIMCEPImages_A08_C31_F1_s25_w1","31","48","1"
"1600","SIMCEPImages_P08_C31_F48_s25_w2","SIMCEPImages_A08_C31_F1_s25_w2","31","48","2"
"1601","SIMCEPImages_P09_C35_F48_s01_w1","SIMCEPImages_A09_C35_F1_s01_w1","35","48","1"
"1602","SIMCEPImages_P09_C35_F48_s01_w2","SIMCEPImages_A09_C35_F1_s01_w2","35","48","2"
"1603","SIMCEPImages_P09_C35_F48_s02_w1","SIMCEPImages_A09_C35_F1_s02_w1","35","48","1"
"1604","SIMCEPImages_P09_C35_F48_s02_w2","SIMCEPImages_A09_C35_F1_s02_w2","35","48","2"
"1605","SIMCEPImages_P09_C35_F48_s03_w1","SIMCEPImages_A09_C35_F1_s03_w1","35","48","1"
"1606","SIMCEPImages_P09_C35_F48_s03_w2","SIMCEPImages_A09_C35_F1_s03_w2","35","48","2"
"1607","SIMCEPImages_P09_C35_F48_s04_w1","SIMCEPImages_A09_C35_F1_s04_w1","35","48","1"
"1608","SIMCEPImages_P09_C35_F48_s04_w2","SIMCEPImages_A09_C35_F1_s04_w2","35","48","2"
"1609","SIMCEPImages_P09_C35_F48_s05_w1","SIMCEPImages_A09_C35_F1_s05_w1","35","48","1"
"1610","SIMCEPImages_P09_C35_F48_s05_w2","SIMCEPImages_A09_C35_F1_s05_w2","35","48","2"
"1611","SIMCEPImages_P09_C35_F48_s06_w1","SIMCEPImages_A09_C35_F1_s06_w1","35","48","1"
"1612","SIMCEPImages_P09_C35_F48_s06_w2","SIMCEPImages_A09_C35_F1_s06_w2","35","48","2"
"1613","SIMCEPImages_P09_C35_F48_s07_w1","SIMCEPImages_A09_C35_F1_s07_w1","35","48","1"
"1614","SIMCEPImages_P09_C35_F48_s07_w2","SIMCEPImages_A09_C35_F1_s07_w2","35","48","2"
"1615","SIMCEPImages_P09_C35_F48_s08_w1","SIMCEPImages_A09_C35_F1_s08_w1","35","48","1"
"1616","SIMCEPImages_P09_C35_F48_s08_w2","SIMCEPImages_A09_C35_F1_s08_w2","35","48","2"
"1617","SIMCEPImages_P09_C35_F48_s09_w1","SIMCEPImages_A09_C35_F1_s09_w1","35","48","1"
"1618","SIMCEPImages_P09_C35_F48_s09_w2","SIMCEPImages_A09_C35_F1_s09_w2","35","48","2"
"1619","SIMCEPImages_P09_C35_F48_s10_w1","SIMCEPImages_A09_C35_F1_s10_w1","35","48","1"
"1620","SIMCEPImages_P09_C35_F48_s10_w2","SIMCEPImages_A09_C35_F1_s10_w2","35","48","2"
"1621","SIMCEPImages_P09_C35_F48_s11_w1","SIMCEPImages_A09_C35_F1_s11_w1","35","48","1"
"1622","SIMCEPImages_P09_C35_F48_s11_w2","SIMCEPImages_A09_C35_F1_s11_w2","35","48","2"
"1623","SIMCEPImages_P09_C35_F48_s12_w1","SIMCEPImages_A09_C35_F1_s12_w1","35","48","1"
"1624","SIMCEPImages_P09_C35_F48_s12_w2","SIMCEPImages_A09_C35_F1_s12_w2","35","48","2"
"1625","SIMCEPImages_P09_C35_F48_s13_w1","SIMCEPImages_A09_C35_F1_s13_w1","35","48","1"
"1626","SIMCEPImages_P09_C35_F48_s13_w2","SIMCEPImages_A09_C35_F1_s13_w2","35","48","2"
"1627","SIMCEPImages_P09_C35_F48_s14_w1","SIMCEPImages_A09_C35_F1_s14_w1","35","48","1"
"1628","SIMCEPImages_P09_C35_F48_s14_w2","SIMCEPImages_A09_C35_F1_s14_w2","35","48","2"
"1629","SIMCEPImages_P09_C35_F48_s15_w1","SIMCEPImages_A09_C35_F1_s15_w1","35","48","1"
"1630","SIMCEPImages_P09_C35_F48_s15_w2","SIMCEPImages_A09_C35_F1_s15_w2","35","48","2"
"1631","SIMCEPImages_P09_C35_F48_s16_w1","SIMCEPImages_A09_C35_F1_s16_w1","35","48","1"
"1632","SIMCEPImages_P09_C35_F48_s16_w2","SIMCEPImages_A09_C35_F1_s16_w2","35","48","2"
"1633","SIMCEPImages_P09_C35_F48_s17_w1","SIMCEPImages_A09_C35_F1_s17_w1","35","48","1"
"1634","SIMCEPImages_P09_C35_F48_s17_w2","SIMCEPImages_A09_C35_F1_s17_w2","35","48","2"
"1635","SIMCEPImages_P09_C35_F48_s18_w1","SIMCEPImages_A09_C35_F1_s18_w1","35","48","1"
"1636","SIMCEPImages_P09_C35_F48_s18_w2","SIMCEPImages_A09_C35_F1_s18_w2","35","48","2"
"1637","SIMCEPImages_P09_C35_F48_s19_w1","SIMCEPImages_A09_C35_F1_s19_w1","35","48","1"
"1638","SIMCEPImages_P09_C35_F48_s19_w2","SIMCEPImages_A09_C35_F1_s19_w2","35","48","2"
"1639","SIMCEPImages_P09_C35_F48_s20_w1","SIMCEPImages_A09_C35_F1_s20_w1","35","48","1"
"1640","SIMCEPImages_P09_C35_F48_s20_w2","SIMCEPImages_A09_C35_F1_s20_w2","35","48","2"
"1641","SIMCEPImages_P09_C35_F48_s21_w1","SIMCEPImages_A09_C35_F1_s21_w1","35","48","1"
"1642","SIMCEPImages_P09_C35_F48_s21_w2","SIMCEPImages_A09_C35_F1_s21_w2","35","48","2"
"1643","SIMCEPImages_P09_C35_F48_s22_w1","SIMCEPImages_A09_C35_F1_s22_w1","35","48","1"
"1644","SIMCEPImages_P09_C35_F48_s22_w2","SIMCEPImages_A09_C35_F1_s22_w2","35","48","2"
"1645","SIMCEPImages_P09_C35_F48_s23_w1","SIMCEPImages_A09_C35_F1_s23_w1","35","48","1"
"1646","SIMCEPImages_P09_C35_F48_s23_w2","SIMCEPImages_A09_C35_F1_s23_w2","35","48","2"
"1647","SIMCEPImages_P09_C35_F48_s24_w1","SIMCEPImages_A09_C35_F1_s24_w1","35","48","1"
"1648","SIMCEPImages_P09_C35_F48_s24_w2","SIMCEPImages_A09_C35_F1_s24_w2","35","48","2"
"1649","SIMCEPImages_P09_C35_F48_s25_w1","SIMCEPImages_A09_C35_F1_s25_w1","35","48","1"
"1650","SIMCEPImages_P09_C35_F48_s25_w2","SIMCEPImages_A09_C35_F1_s25_w2","35","48","2"
"1651","SIMCEPImages_P10_C40_F48_s01_w1","SIMCEPImages_A10_C40_F1_s01_w1","40","48","1"
"1652","SIMCEPImages_P10_C40_F48_s01_w2","SIMCEPImages_A10_C40_F1_s01_w2","40","48","2"
"1653","SIMCEPImages_P10_C40_F48_s02_w1","SIMCEPImages_A10_C40_F1_s02_w1","40","48","1"
"1654","SIMCEPImages_P10_C40_F48_s02_w2","SIMCEPImages_A10_C40_F1_s02_w2","40","48","2"
"1655","SIMCEPImages_P10_C40_F48_s03_w1","SIMCEPImages_A10_C40_F1_s03_w1","40","48","1"
"1656","SIMCEPImages_P10_C40_F48_s03_w2","SIMCEPImages_A10_C40_F1_s03_w2","40","48","2"
"1657","SIMCEPImages_P10_C40_F48_s04_w1","SIMCEPImages_A10_C40_F1_s04_w1","40","48","1"
"1658","SIMCEPImages_P10_C40_F48_s04_w2","SIMCEPImages_A10_C40_F1_s04_w2","40","48","2"
"1659","SIMCEPImages_P10_C40_F48_s05_w1","SIMCEPImages_A10_C40_F1_s05_w1","40","48","1"
"1660","SIMCEPImages_P10_C40_F48_s05_w2","SIMCEPImages_A10_C40_F1_s05_w2","40","48","2"
"1661","SIMCEPImages_P10_C40_F48_s06_w1","SIMCEPImages_A10_C40_F1_s06_w1","40","48","1"
"1662","SIMCEPImages_P10_C40_F48_s06_w2","SIMCEPImages_A10_C40_F1_s06_w2","40","48","2"
"1663","SIMCEPImages_P10_C40_F48_s07_w1","SIMCEPImages_A10_C40_F1_s07_w1","40","48","1"
"1664","SIMCEPImages_P10_C40_F48_s07_w2","SIMCEPImages_A10_C40_F1_s07_w2","40","48","2"
"1665","SIMCEPImages_P10_C40_F48_s08_w1","SIMCEPImages_A10_C40_F1_s08_w1","40","48","1"
"1666","SIMCEPImages_P10_C40_F48_s08_w2","SIMCEPImages_A10_C40_F1_s08_w2","40","48","2"
"1667","SIMCEPImages_P10_C40_F48_s09_w1","SIMCEPImages_A10_C40_F1_s09_w1","40","48","1"
"1668","SIMCEPImages_P10_C40_F48_s09_w2","SIMCEPImages_A10_C40_F1_s09_w2","40","48","2"
"1669","SIMCEPImages_P10_C40_F48_s10_w1","SIMCEPImages_A10_C40_F1_s10_w1","40","48","1"
"1670","SIMCEPImages_P10_C40_F48_s10_w2","SIMCEPImages_A10_C40_F1_s10_w2","40","48","2"
